# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,151.35054397246472,135.0,1.1535190414913983,0.8669124340653174,0.0,0.0
 0.06483579538252848,0.010509200907212754,0.1620894884563212,2.5,151.35054397246472,135.36,1.1535190414913983,0.8669124340653174,0.0,0.0
 0.09174902017162785,0.021044706756134436,0.39146203888539083,8.522670628529514,152.04598922890466,135.72,1.1371355180757416,0.8794026605484964,25.840279709684502,960.133165467059
 0.11244168963442489,0.031607833919610834,0.510476774515132,5.751540942734117,152.73331366390943,136.08,1.1205495479681535,0.8924192614358365,33.21584178592853,356.4335712946277
 0.12992283337073748,0.04219985657770105,0.605911307512906,5.459284268656475,153.41242714085445,136.44,1.1037925661240229,0.905967326371393,38.848343517383356,322.20441730907703
 0.14535749987095792,0.052822006921838825,0.6882008331042381,5.331474158522106,154.08325128979538,136.8,1.086894909800502,0.9200521513009464,43.46217321452024,298.9264262412789
 0.15934299533474922,0.06347547540562479,0.7617512380142688,5.259048926829519,154.74571914764692,137.16,1.0698857559091124,0.9346792351210168,47.368207981382206,279.2918403909798
 0.1722340396546588,0.07416141103940646,0.8289425874735197,5.212250287238335,155.39977477764847,137.52,1.0527930702383774,0.949854276466292,50.7372105603097,261.34442604655646
 0.18426168535620918,0.08488092172577659,0.89123931252717,5.17946126777082,156.04537287161838,137.88,1.0356435676205051,0.9655831709529179,53.67618152292978,244.35130827317604
 0.1955863744059381,0.09563507463314949,0.9496201494053675,5.155182329672443,156.68247833819507,138.24,1.018462682699862,0.9818720086523751,56.258098017441824,227.99005634276972
 0.20632488614279162,0.10642489660458983,1.0047781513718252,5.136466143363312,157.31106588023852,138.6,1.0012745505169844,0.998727071894191,58.53581552517952,212.10737237645313
 0.2165653477351505,0.11725137459911664,1.0572255846948555,5.1215887926541335,157.9311195642736,138.96,0.9841019959252989,1.0161548336864747,60.54938817384319,196.62909044706842
 0.22637619677228707,0.1281154561627131,1.1073538612685951,5.109473847165647,158.54263238467522,139.32,0.9669665318624098,1.0341619560234072,62.33026500427145,181.5211735179281
 0.23581183170181927,0.13901804992641784,1.1554700711852632,5.099414112141111,159.14560582525482,139.68,0.9498883646899056,1.0527552891191099,63.90385438635259,166.77090559703896
 0.24491633357443232,0.1499600261288565,1.2018204131906285,5.090925638094509,159.74004942045926,140.04,0.9328864068013062,1.071941870638692,65.29117172160447,152.37707176765178
 0.25372600746531454,0.1609422171607221,1.2466058525993653,5.083665974865262,160.32598031841886,140.4,0.9159782952297854,1.0917289254644802,66.50994182270658,138.3445194677981
 0.2622711712169422,0.17196541812876653,1.2899929467056437,5.077385918791091,160.9034228477592,140.76,0.8991804155888377,1.112123865982045,67.57536147044148,124.68101006630296
 0.2705774472767235,0.18303038743697017,1.3321215462341596,5.0718997569200885,161.47240808990534,141.12,0.8825079309354426,1.1331342925609948,68.50064193040015,111.39534170298604
 0.27866671662231995,0.19413784738266085,1.3731104097476046,5.067066228392812,162.03297345845536,141.48,0.8659748144942424,1.1547679947066736,69.29740432677899,98.49621298771356
 0.28655783693031617,0.20528848476545414,1.413061383881595,5.062775952548522,162.58516228699216,141.84,0.8495938859288328,1.1770329525226435,69.97597387753152,85.99153532926276
 0.29426719253561295,0.2164829515069787,1.4520625736648192,5.0589428974359345,163.12902342650568,142.20000000000002,0.8333768504023994,1.1999373386927485,70.54560294765189,73.88802635190362
 0.3018091219824146,0.22772186527948995,1.4901907862950656,5.0554984502560805,163.66461085345622,142.56,0.8173343399962103,1.223489520830162,71.01464296748209,62.19098483201952
 0.30919625492010444,0.23900581014154543,1.5275134422562975,5.0523872084131884,164.1919832893493,142.92000000000002,0.8014759567901967,1.2476980644620526,71.39067894695184,50.90418470083031
 0.31643978079821083,0.2503353371790492,1.5640900892957885,5.0495639354370505,164.71120383250118,143.28,0.7858103172884303,1.2725717364601001,71.68063618316503,40.02984749313958
 0.32354966552297354,0.26171096515007003,1.59997361580296,5.046991322122898,165.22233960261136,143.64000000000001,0.7703450978045198,1.2981195088409023,71.89086601221031,29.568669139327643
 0.3305348278968141,0.2731331811319411,1.6352112335494604,5.044638314846521,165.72546139853918,144.0,0.755087080149314,1.324350563384366,72.02721554648687,19.519880423565244
 0.33740328461309044,0.28460244116925515,1.6698452812747664,5.042478850195399,166.2206433696248,144.36,0.7400421977075233,1.3512742963816993,72.09508504467766,9.881331570447342
 0.3441622704024797,0.2961191709214737,1.703913887538917,5.040490885131602,166.7079627007768,144.72,0.72521558106852,1.3789003244064577,72.09947562206473,0.6495911552244819
 0.350818338351313,0.3076837663089406,1.7374515218844824,5.038655645251345,167.18749931142673,145.08,0.7106116034283675,1.4072384903025357,72.04502933808463,-8.179947139758003
 0.3573774442553652,0.31929659415624145,1.7704894565166878,5.036957035835399,167.65933556839587,145.44,0.6962339252640585,1.4362988698385146,71.9360632182546,-16.612953262839202
 0.363845018012814,0.3309579928318621,1.8030561556704476,5.035381176171737,168.12355601259304,145.8,0.682085538052278,1.4660917791272032,71.77659839789239,-24.65604975568506
 0.3702260244138799,0.34266827288326684,1.8351776060667435,5.033916027874553,168.5802470994572,146.16,0.6681688070043648,1.4966277825559546,71.57038532164896,-32.316701047186314
 0.3765250151936964,0.35442771766653314,1.866877599018946,5.032551095927448,169.02949695295487,146.52,0.6544855126922438,1.5279177011672467,71.32092571672939,-39.60310685307002
