# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,174.53349913986233,-90.0,0.04776133256804392,20.937439267954563,0.0,0.0
 0.06614349369314956,0.010937404394839291,0.16535873423287392,2.5,174.53349913986233,-90.54,0.04776133256804392,20.937439267954563,0.0,0.0
 0.09345115663026393,0.02183279668883531,0.39898662580853383,8.555396780518034,174.56337211290304,-91.08,0.04755741756430504,21.027214075445627,1.0939410344085672,40.059855613706546
 0.11434396333370014,0.03268635487714641,0.5194877999099102,5.767591487914246,174.59300331096955,-91.62,0.0473442809337481,21.121875341170867,1.4182488014721961,15.522460513181816
 0.13190641659835986,0.04349825684955018,0.6156259498301506,5.474072925432102,174.622388472551,-92.16,0.047121759282263906,21.221618531046413,1.6731809126321735,14.51574602467229
 0.1473345585947285,0.05426868039075872,0.6981024379827204,5.345847100187601,174.65152329507845,-92.7,0.04688968918859947,21.326650214673105,1.8884206882663523,13.9511145078157
 0.16124243012403866,0.06499780318076373,0.7714424717969177,5.273275185181047,174.68040343482747,-93.24,0.04664790416830939,21.437190326749075,2.076531961641408,13.525525669303184
 0.1739951755597882,0.07568580279520379,0.8380940142095671,5.226446552113113,174.70902450681828,-93.78,0.04639623674726433,21.55347222334715,2.244306697330424,13.155969946572938
 0.18583095189527088,0.08633285670575622,0.8995653186376488,5.193685879632225,174.73738208472346,-94.32,0.04613451749373125,21.67574420033503,2.395920394354226,12.809780510069013
 0.1969153546888144,0.09693914228055397,0.9568657664602133,5.169466401558504,174.76547170077905,-94.86,0.04586257496898104,21.804270708226607,2.5341569211054424,12.47126519362293
 0.20736907849014494,0.10750483678462976,1.0107110829473993,5.150826395502503,174.79328884571393,-95.4,0.04558023645249992,21.93933331263255,2.6609795192145875,12.131810684820625
 0.21728333335106775,0.1180301173803781,1.0616310296030302,5.136033657590613,174.82082896866658,-95.94,0.04528732716097974,22.081232492378476,2.7778308444770623,11.786193405522175
 0.22672905515443814,0.12851516112806063,1.1100309712637635,5.12400668453557,174.84808747714294,-96.48,0.04498367072753435,22.230288987686002,2.885804710725266,11.430980976983339
 0.23576271544611566,0.13896014498631526,1.1562294265013848,5.114035036294515,174.87505973694923,-97.02,0.04466908891294863,22.3868456764096,2.985750950931151,11.06375898349453
 0.24443015019650563,0.14936524581271576,1.2004821641065537,5.105632621367913,174.901741072148,-97.56,0.04434340184343315,22.551269375560793,3.078342781595696,10.68272601191249
 0.2527691756241993,0.1597306403643433,1.2429983145517634,5.098455546617545,174.92812676502808,-98.10000000000001,0.044006427991926216,22.723952968495155,3.1641218879635646,10.286466579535611
 0.2608114301930724,0.1700565052983897,1.2839515145431772,5.092253626230638,174.95421205607948,-98.64,0.043657984157649286,22.90531776247371,3.2435296381145897,9.873817033642112
 0.26858370551677013,0.18034301717279771,1.323487839274602,5.086840479116596,174.9799921439671,-99.18,0.04329788573994674,23.09581594829231,3.316929317854458,9.44378276411176
 0.2761089295527533,0.19059035244691816,1.3617315876738076,5.082074396235469,175.00546218552776,-99.72,0.04292594553505996,23.295934138090107,3.3846223632511436,8.995485725474737
 0.2834069071015783,0.2007986874822065,1.3987895916358257,5.077845706442954,175.0306172957801,-100.26,0.042541975776548197,23.506195510347283,3.4468604601799244,8.528129404673365
 0.2904948870757945,0.21096819854294646,1.4347544854434324,5.07406820256763,175.05545254792412,-100.80000000000001,0.04214578634065672,23.727164369818183,3.503854727915349,8.040974712506413
 0.2973880036565049,0.22109906179700337,1.469707226830744,5.0706731821601405,175.07996297337377,-101.34,0.0417371865800138,23.95944916131118,3.5557828106744624,7.533324317251243
 0.3040996240159524,0.231191453316609,1.5037190691811486,5.067605217349391,175.1041435617845,-101.88000000000001,0.04131598279725028,24.20370840280613,3.602794424551002,7.004510290926248
 0.31064162572274767,0.24124554907917906,1.5368531243467487,5.064819095229424,175.12798926110207,-102.42,0.040881980755762944,24.46065433996944,3.645015759138049,6.453886207824005
 0.31702462047491936,0.25126152496816656,1.5691656154941636,5.062277567504057,175.15149497762317,-102.96000000000001,0.040434984410805,24.731059367807767,3.6825530074384907,5.880820799307426
 0.32325813633932726,0.2612395567739376,1.600706892035613,5.059949670063979,175.17465557604243,-103.50000000000001,0.03997479622085732,25.015762293698405,3.7154952234130554,5.284692730575723
 0.329350767538014,0.2711798201946973,1.6315222596933576,5.05780945092933,175.1974658795672,-104.04,0.03950121714341542,25.315675625116608,3.743916672597477,4.664889151758819
 0.335310298581735,0.28108249083743064,1.6616526652993786,5.055834995232825,175.21992066997325,-104.58000000000001,0.039014046261455534,25.631794079968675,3.767878754444519,4.020799903758967
 0.34114380792791454,0.2909477442188946,1.6911352662741241,5.0540076693378655,175.24201468773134,-105.12,0.03851308224161575,25.965203037409417,3.787431620823359,3.35181881411498
 0.3468577551484916,0.3007757557666273,1.72000390769101,5.0523115286967055,175.2637426321197,-105.66000000000001,0.03799812152969086,26.317090417709803,3.8026155212061235,2.657339978235016
 0.3524580547072323,0.31056670082001575,1.7482895246393007,5.050732849485462,175.28509916134834,-106.20000000000002,0.037468959441053655,26.688758239288838,3.813461941577902,1.9367571784352853
 0.357950138779901,0.3203207546313759,1.7760204837178397,5.049259754879178,175.30607889270902,-106.74000000000001,0.03692539020123454,27.081636634040677,3.819994574562928,1.1894633983364071
